transaction_id,amount,location,device_type,time,merchant_category,fraud_flag,ai_fraud_reason
11531,7108.83,Kolkata,Tablet,2024-06-20 17:58:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
11550,6122.78,Hyderabad,Desktop,2024-06-30 05:59:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
11614,7001.2,Mumbai,Desktop,2024-10-30 11:44:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location
11641,8563.32,Mumbai,Desktop,2024-08-08 10:42:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
11657,6002.86,Mumbai,Tablet,2024-07-28 03:12:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
11658,13369.28,Delhi,Desktop,2024-10-17 03:41:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
11662,13158.96,Bangalore,Desktop,2024-05-09 18:39:00,Clothing,-1,⚠️ High transaction amount
11708,11448.24,Kolkata,Tablet,2024-08-10 00:18:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
11744,8391.14,Mumbai,Desktop,2024-03-07 10:10:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location
11775,8654.56,Kolkata,Tablet,2024-04-30 22:53:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
11793,9655.88,Kolkata,Mobile,2024-08-20 01:32:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
11804,9973.09,Chennai,Mobile,2024-05-26 02:03:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
11805,10523.21,Mumbai,Mobile,2024-08-05 19:03:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
11811,6732.76,Hyderabad,Tablet,2024-04-11 10:50:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
11845,8039.23,Mumbai,Mobile,2024-03-23 16:48:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
11850,7263.23,Delhi,Mobile,2024-05-05 08:36:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
11871,8672.38,Kolkata,Tablet,2024-12-28 06:25:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
11902,7367.59,Hyderabad,Desktop,2024-07-09 04:16:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
11916,9053.49,Chennai,Desktop,2024-09-11 09:58:00,Clothing,-1,⚠️ High transaction amount
11918,12224.45,Hyderabad,Tablet,2024-09-18 15:00:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type; 🌙 Unusual transaction time
11924,7766.92,Delhi,Desktop,2024-09-25 10:50:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location
11951,10033.14,Kolkata,Mobile,2024-10-03 20:18:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
11958,6158.92,Mumbai,Mobile,2024-08-14 12:41:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
11961,6872.33,Hyderabad,Tablet,2024-09-12 11:47:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
11993,6438.38,Hyderabad,Desktop,2024-08-25 20:39:00,Clothing,-1,⚠️ High transaction amount
11995,7600.28,Bangalore,Tablet,2024-08-11 11:57:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
12010,7750.25,Chennai,Tablet,2024-09-24 06:27:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
12011,6429.49,Chennai,Desktop,2024-08-29 10:40:00,Clothing,-1,⚠️ High transaction amount
12024,7318.06,Chennai,Tablet,2024-09-17 13:08:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
12048,8177.69,Mumbai,Desktop,2024-05-14 05:56:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location
12061,6085.71,Delhi,Desktop,2024-09-15 05:43:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
12068,7565.64,Bangalore,Desktop,2024-08-16 08:36:00,Utilities,-1,⚠️ High transaction amount
12074,6331.59,Bangalore,Desktop,2024-10-21 16:37:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
12103,7769.86,Bangalore,Mobile,2024-06-26 03:24:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
12115,10856.27,Mumbai,Mobile,2024-06-25 02:40:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
12124,7294.75,Hyderabad,Desktop,2024-05-12 14:57:00,Grocery,-1,⚠️ High transaction amount
12128,9033.31,Bangalore,Mobile,2024-10-31 08:25:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
12142,6480.99,Chennai,Mobile,2024-09-12 07:01:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
12174,8842.81,Hyderabad,Mobile,2024-09-04 10:52:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
12213,9558.52,Kolkata,Tablet,2024-02-01 07:43:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
12214,8174.66,Mumbai,Desktop,2024-03-15 10:26:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
12232,7560.91,Kolkata,Tablet,2024-05-23 23:04:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
12236,6922.77,Bangalore,Tablet,2024-11-23 18:04:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
12240,9666.27,Bangalore,Desktop,2024-02-27 08:05:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
12250,7018.23,Bangalore,Desktop,2024-11-16 12:33:00,Utilities,-1,⚠️ High transaction amount
12261,8004.69,Bangalore,Mobile,2024-08-30 17:10:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
12282,9184.01,Kolkata,Desktop,2024-06-08 11:37:00,Clothing,-1,⚠️ High transaction amount
12293,8911.76,Mumbai,Tablet,2024-05-01 06:57:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
12308,6373.33,Hyderabad,Mobile,2024-07-09 14:16:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
12320,7016.94,Delhi,Desktop,2024-03-31 11:52:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location
12322,6970.22,Delhi,Mobile,2024-12-11 01:32:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
12332,8485.73,Chennai,Tablet,2024-02-07 23:12:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type; 🌙 Unusual transaction time
12334,6272.93,Chennai,Desktop,2024-09-17 05:02:00,Grocery,-1,⚠️ High transaction amount
12389,6364.91,Hyderabad,Tablet,2024-09-17 10:29:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
12405,13288.45,Delhi,Tablet,2024-06-18 10:39:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
12409,7085.92,Delhi,Mobile,2024-10-05 11:29:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
12410,7749.28,Delhi,Tablet,2024-01-14 08:21:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
12414,7154.11,Kolkata,Mobile,2024-04-12 20:47:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
12421,7623.99,Delhi,Tablet,2024-06-23 16:52:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
12431,8533.39,Bangalore,Desktop,2024-05-19 12:18:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
12436,6197.29,Chennai,Desktop,2024-09-30 06:46:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
12448,12762.42,Bangalore,Desktop,2024-04-16 18:19:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
12463,9232.42,Delhi,Tablet,2024-07-09 16:35:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
12496,9700.02,Bangalore,Desktop,2024-08-14 01:32:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
12506,8089.13,Chennai,Tablet,2024-12-22 01:02:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
12508,6272.24,Chennai,Tablet,2024-01-20 22:06:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
12512,9125.14,Delhi,Tablet,2024-03-09 03:20:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
12518,8588.88,Mumbai,Mobile,2024-08-19 07:48:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
12571,6841.93,Mumbai,Mobile,2024-03-18 15:27:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
12623,5648.15,Chennai,Mobile,2024-01-03 12:01:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
12644,9638.37,Delhi,Mobile,2024-12-07 08:55:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
12788,8272.6,Hyderabad,Tablet,2024-06-27 14:40:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
12794,6220.68,Kolkata,Tablet,2024-12-05 21:27:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
12796,6090.71,Kolkata,Desktop,2024-04-15 02:51:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
12818,6510.63,Kolkata,Tablet,2024-01-02 07:03:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
12862,6429.94,Chennai,Desktop,2024-12-26 21:08:00,Clothing,-1,⚠️ High transaction amount
12875,6356.84,Mumbai,Tablet,2024-12-07 13:04:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
12889,6143.35,Delhi,Desktop,2024-10-25 11:39:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location
12894,7675.38,Delhi,Tablet,2024-04-18 17:06:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
12912,6862.1,Chennai,Desktop,2024-03-27 14:55:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
12913,11117.72,Mumbai,Tablet,2024-03-30 19:12:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
12957,7243.25,Kolkata,Mobile,2024-03-10 07:01:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
12960,12637.58,Chennai,Desktop,2024-01-31 15:03:00,Clothing,-1,⚠️ High transaction amount
12975,8064.38,Delhi,Desktop,2024-02-28 20:44:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location
12996,5634.64,Bangalore,Mobile,2024-06-30 14:50:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
13001,7323.9,Delhi,Mobile,2024-01-12 22:44:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
13007,7878.82,Bangalore,Mobile,2024-12-16 05:55:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
13008,6740.89,Chennai,Mobile,2024-03-21 15:38:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
13015,6388.71,Chennai,Desktop,2024-06-16 09:07:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
13020,7560.49,Bangalore,Mobile,2024-11-18 18:22:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
13023,6127.7,Bangalore,Desktop,2024-07-19 07:04:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
13043,6139.71,Kolkata,Mobile,2024-11-14 10:41:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
13049,7961.49,Delhi,Mobile,2024-01-19 12:41:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
13053,13527.01,Mumbai,Desktop,2024-09-04 05:40:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location
13064,7294.37,Delhi,Desktop,2024-02-01 22:45:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
13075,6013.6,Hyderabad,Mobile,2024-08-11 03:21:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
13088,6938.48,Mumbai,Mobile,2024-01-03 13:51:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
13096,12106.97,Chennai,Mobile,2024-05-27 09:16:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
13109,6982.19,Mumbai,Desktop,2024-03-15 21:42:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location
13119,6378.68,Chennai,Tablet,2024-02-01 06:04:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
13136,10617.85,Chennai,Mobile,2024-09-04 04:51:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
13141,6117.2,Delhi,Tablet,2024-09-17 15:49:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
13189,6198.1,Delhi,Mobile,2024-11-29 19:29:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
13190,6383.72,Chennai,Mobile,2024-10-11 00:20:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type; 🌙 Unusual transaction time
13197,11038.45,Chennai,Desktop,2024-07-27 04:55:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
13222,8025.65,Chennai,Desktop,2024-07-27 21:50:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
13239,7385.93,Hyderabad,Mobile,2024-01-23 22:06:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
13240,6555.03,Delhi,Tablet,2024-12-08 10:46:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
13266,6373.68,Mumbai,Desktop,2024-01-31 11:16:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
13269,6377.99,Chennai,Mobile,2024-11-11 21:03:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
13286,6287.93,Delhi,Tablet,2024-03-12 17:47:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
13297,7096.07,Kolkata,Mobile,2024-08-06 10:14:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
13330,6484.16,Chennai,Tablet,2024-06-25 21:58:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
13358,11890.02,Hyderabad,Tablet,2024-05-30 07:25:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
13378,7008.16,Delhi,Desktop,2024-02-11 18:15:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location
13401,8857.05,Bangalore,Desktop,2024-11-13 08:18:00,Grocery,-1,⚠️ High transaction amount
13418,6424.14,Hyderabad,Mobile,2024-08-22 15:35:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
13436,6434.16,Mumbai,Desktop,2024-03-22 20:29:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location
13459,9326.7,Mumbai,Desktop,2024-02-12 04:24:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location
13461,7421.69,Mumbai,Tablet,2024-02-29 22:23:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🌙 Unusual transaction time
13486,9537.19,Bangalore,Tablet,2024-10-04 17:40:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
13569,6126.09,Delhi,Desktop,2024-03-02 02:10:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
13579,6925.91,Chennai,Desktop,2024-08-20 11:30:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
13630,12757.97,Kolkata,Desktop,2024-07-25 09:43:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
13656,7154.6,Chennai,Desktop,2024-04-25 16:36:00,Grocery,-1,⚠️ High transaction amount
13675,7169.75,Mumbai,Mobile,2024-09-05 04:49:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
13688,8251.17,Delhi,Tablet,2024-05-17 11:37:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
13709,7557.2,Hyderabad,Mobile,2024-12-16 16:31:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
